Token,Item Name,Description,Category,GTIN,SKU,Variation Name,Unit and Precision,Price,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Default Unit Cost,Default Vendor Name,Default Vendor Code,Current Quantity Basic Bee,New Quantity Basic Bee,Stock Alert Enabled Basic Bee,Stock Alert Count Basic Bee,Tax - Michigan Sales Tax (6%)
DHEV5DGHXO2RNYB4IEIJTK5H,Perfectly Imperfect Retro Graphic T-Shirt,,Tees,,TY124m,medium,,40.00,Size,medium,,,13.00,Rockledge Designs,,1,,,,Y
RRCFJVCINGVY5AKRYA44MFIC,Perfectly Imperfect Retro Graphic T-Shirt,,Tees,,TY124l,large,,40.00,Size,large,,,13.00,Rockledge Designs,,1,,,,Y
NNF26HOUAKZ4CF2OBAU47J5W,Perfectly Imperfect Retro Graphic T-Shirt,,Tees,,TY124xl,x-large,,40.00,Size,x-large,,,13.00,Rockledge Designs,,1,,,,Y
BX2DLEXXLCCIXBI4ADVRTD23,Pisces Zodiac Perfumette Card Set,"Gift mindfully with this cute Pisces Zodiac Perfumette. Includes an intention mantra to help spread magical vibes and charm the air.

Pisces zodiac perfume embraces with peaceful fluidity. Fresh and clean like the ocean home of this water sign, its icy coolness reflects its winter season. Let go and float in its chill-out vibe. 

Top: Neroli, Cucumber, Pear
Middle: Cyclamen, Water Lotus
Bottom: Sheer Musk
 
Birthdays: 2/19 to 3/20
Intention: Dream",Gifts,,ZSET0112,default,,12.00,,,,,6.00,Zodiac Perfumery,,2,,,,Y
VCSEZVEGALAGR5A7GT5F57TV,Pisces Zodiac Sign Card,"Pisces Sign: Kind Compassionate And Clingy AF

A perfect card for sending a birthday wish to the Pisces people in your life.

Pisces celebrates birthdays February 20th - March 20th

• Measures 4 x 5.5 inches
• Printed on acid and lignin free white card stock (A2) folded
• Brown Kraft envelope
• Blank inside ready for you to write a personal message.
• Packaged in a plastic protective sleeve
• Created by V. Starling for Honest AF Cards.",Gifts,,PISCC,4 x 5.5 inches,,5.00,,,,,2.50,Honest AF,,5,,,,Y
MHNZUCNNZDUSLNKZLI5NQ77Q,Pixie Sunglasses,,Accessories,,,Regular,,24.00,,,,,6.43,,,,,,,Y
INL2S5KRGZOOYUJAO2DRKVFP,Plaid Coat,"Bundle up but make it chic with this Black and White Plaid Brushed Wool Coat! Fuzzy brushed wool-blend fabric, with a black and white plaid pattern, shapes this coat that has a notched collared neckline and long sleeves. The longline silhouette has two button closures and hidden side seam pockets. Pair with jeans and knee-high boots for a city-chic vibe!
Fully lined.
Self: 70% Polyester, 30% Wool. Lining: 100% Polyester.
Dry Clean Recommended.",Jackets,,plcoatx,x-small,,120.00,Size,x-small,,,60.00,Sage the Label,,1,,,,Y
563NBNUUTZN3TOO6MXQUHDA5,Plaid Coat,,Jackets,,plcoats,small,,120.00,Size,small,,,60.00,Sage the Label,,2,,,,Y
RNTFIINWWX2SFF53YRPXCG25,Plaid Coat,,Jackets,,plcoatm,medium,,120.00,Size,medium,,,60.00,Sage the Label,,2,,,,Y
NT5X7DSSS5HLXMZDBZ3DLAN4,Plaid Coat,,Jackets,,plcoatl,large,,120.00,Size,large,,,60.00,Sage the Label,,1,,,,Y
OZTVPMMJ2BHQG5KXTW33YK34,Plaid Pants,Tailored Plaid pants with an elastic back waist band and zipper/button closure in front,Pants,,PLAIDXS,x-small,,75.00,Size,x-small,,,8.10,Just One Answer,,0,,,,Y
J3VWTINCEXDZVO6OBZZOLOK3,Plaid Pants,,Pants,,PLAIDS,small,,75.00,Size,small,,,8.10,Just One Answer,,0,,,,Y
ANAY2E3K3DVV24Q642RFFLJR,Plaid Pants,,Pants,,PLAIDM,medium,,75.00,Size,medium,,,8.10,Just One Answer,,0,,,,Y
MGWCW26AOI67FTJBOTYR4NJM,Plaid Pants,,Pants,,PLAIDL,large,,75.00,Size,large,,,8.10,Just One Answer,,1,,,,Y
UBJD3W2E2E7HHOG3ADHCKTUO,Plaid Pants,,Pants,,PLAIDXL,x-large,,75.00,Size,x-large,,,8.10,Just One Answer,,1,,,,Y
2GNIT425H3NVWBTRMDENP7AT,Plaid Shacket,,Tops,,shacks,small,,49.00,Size,small,,,22.72,,,1,,,,Y
PV3I54LZTFTPBQ3EWPKV3FAG,Plaid Shacket,,Tops,,shackm,medium,,49.00,Size,medium,,,22.72,,,2,,,,Y
DE2R6EHUAJ2SLAPTRIVQM2SY,Plaid Shacket,,Tops,,shackl,large,,49.00,Size,large,,,22.72,,,2,,,,Y
HUEQNMOJ664V4YUSRXG3VTKJ,Plaid Shacket,,Tops,,shackx,x-large,,49.00,Size,x-large,,,22.72,,,1,,,,Y
FD4J2CXT5F5PW33NZNPCUGMU,Pleated Mom Jeans,"High waisted straight leg mom bottoms with two ruffles in waistline and five pockets 
Closable with zipper and button Jeans ankles are folded for the picture.  Relaxed fit 
100% Cotton",Jeans,,74110x,x-small,,77.00,Size,x-small,,,35.00,Q2,,1,,,,Y
EQ6NSWNHPGBJLLBFQAQKMMRC,Pleated Mom Jeans,,Jeans,,74110s,small,,77.00,Size,small,,,35.00,Q2,,1,,,,Y
DKU7EWDMXECLTQW5UEYYZ6NQ,Pleated Mom Jeans,,Jeans,,74110m,medium,,77.00,Size,medium,,,35.00,Q2,,1,,,,Y
WHBHHYWWGMRDEYGAA5JTI6DG,Pleated Mom Jeans,,Jeans,,74110l,large,,77.00,Size,large,,,35.00,Q2,,1,,,,Y
6HD7JOQPYEWOWMVNE654MGOZ,Pleated Mom Jeans,,Jeans,,74110xx,x-large,,77.00,Size,x-large,,,35.00,Q2,,1,,,,Y
5CRUY3WXKW3ALMT5SVUAMG3Z,Polly Leggings,83 % POLYESTER / 17 % SPANDEX,Leggings,,pollybs,"Black, small",,23.00,Color,Black,Size,small,8.75,Tresser,,3,,,,Y
NUSFNIH3FRAHPBAK6XWSR275,Polly Leggings,,Leggings,,pollybm,"Black, medium",,23.00,Color,Black,Size,medium,8.75,Tresser,,2,,,,Y
XLP2LKHNBETRDPKSULVYACYV,Polly Leggings,,Leggings,,pollybl,"Black, large",,23.00,Color,Black,Size,large,8.75,Tresser,,1,,,,Y
BOMGJ52QTJKE6HPA3WTRKKMG,Polly Leggings,,Leggings,,pollyts,"Tan, small",,23.00,Color,Tan,Size,small,8.75,Tresser,,3,,,,Y
PDQ5YT6GFXHWDXHIV7JNLIII,Polly Leggings,,Leggings,,pollytm,"Tan, medium",,23.00,Color,Tan,Size,medium,8.75,Tresser,,2,,,,Y
MCLDSKNCLDD4GBW6UH2NEQE5,Polly Leggings,,Leggings,,pollytl,"Tan, large",,23.00,Color,Tan,Size,large,8.75,Tresser,,1,,,,Y
ZWZP7GGPX3D6FYLVWRV4JUI7,Pouch - Couldn't Handle Me,"Details: 100% Cotton Canvass, Zipper Closure, Size: 10” W X 6” H 3’’ Bottom Gusset.",Gifts,,00048-P,Black,,19.00,,,,,8.00,LA Trading Co.,00048-P,10,,,,Y
SSDNXX2EHCJG5ZN6CMJX3V2W,Pouch - F With Me I Dare You,"Details: 100% Cotton Canvass, Zipper Closure, Size: 10” W X 6” H 3’’ Bottom Gusset.",Gifts,,00027-P,default,,19.00,,,,,8.00,LA Trading Co.,00027P,12,,,,Y
PR2L77F5QK7JZGQOAF74ZCEV,Pouch - I'm Humble But I'll Smack A B,"Details: 100% Cotton Canvass, Zipper Closure, Size: 10” W X 6” H 3’’ Bottom Gusset.",Gifts,,00042-P,default,,19.00,,,,,8.00,LA Trading Co.,,9,,,,Y
DLVQUBHOCXSGXFY3CBDQBRKX,Que Top,"Add to your everyday collection with our Que top! In rib ivory, it features short sleeves, a high roll neck, and a cropped fit. Wear with high waisted trousers, some hoops and sandals to steal this look. 

MODEL WEARS:XS - MODEL HEIGHT:5'7 - FABRIC CONTENT: 95% COTTON 5% ELASTANE",Tops,,34WXS,"White, x-small",,46.00,Color,White,Size,x-small,19.00,Motel Rocks,,,,,,Y
I7WH6NSH6OSOUM3QIVBQHHWX,Que Top,,Tops,,434WS,"White, small",,46.00,Color,White,Size,small,19.00,Motel Rocks,,,,,,Y
JPPN5XDL3GBOGLET7IX24UDI,Que Top,,Tops,,434WM,"White, medium",,46.00,Color,White,Size,medium,19.00,Motel Rocks,,,,,,Y
XAHJ2EJKAQNH6NFNFOBK3DHV,Que Top,,Tops,,434WL,"White, large",,46.00,Color,White,Size,large,19.00,Motel Rocks,,,,,,Y
HT4WW4UIJFWEHKHW5GIB6MZ2,Que Top,,Tops,,434WXL,"White, x-large",,46.00,Color,White,Size,x-large,19.00,Motel Rocks,,,,,,Y
FOPWZLJ4JTDGL3WSETTAXUEH,Que Top,,Tops,,434WXXS,"White, xx-small",,46.00,Color,White,Size,xx-small,19.00,Motel Rocks,,,,,,Y
GGTRIZFFGZN3UCS6DCZPPGS7,Que Top,,Tops,,434BXS,"Black, x-small",,46.00,Color,Black,Size,x-small,19.00,Motel Rocks,,,,,,Y
BZ7VKRNV7ZEEGRG6WPOHZ27U,Que Top,,Tops,,434BS,"Black, small",,46.00,Color,Black,Size,small,19.00,Motel Rocks,,,,,,Y
D7XQOT3UELVYYOA22IB2CY47,Que Top,,Tops,,434BM,"Black, medium",,46.00,Color,Black,Size,medium,19.00,Motel Rocks,,,,,,Y
PBI3G5752MSIJHW4LTL4FZHR,Que Top,,Tops,,434BL,"Black, large",,46.00,Color,Black,Size,large,19.00,Motel Rocks,,,,,,Y
MOMJ2TUUG57QC65W5JFFCZHN,Que Top,,Tops,,434BXL,"Black, x-large",,46.00,Color,Black,Size,x-large,19.00,Motel Rocks,,,,,,Y
JN6ESMZNRZWKC4A64BS3DYQ6,Que Top,,Tops,,434BXXS,"Black, xx-small",,46.00,Color,Black,Size,xx-small,19.00,Motel Rocks,,,,,,Y
W72HI5KQTHZX7J2ZEMO6O42G,Quilted Handbag,,Accessories,,quilted,Regular,,40.00,,,,,20.00,AliExpress,,1,,,,Y
IRZ4C6JOZ46LPASHPBLO6WR7,Rachel Ruched Top,,Tops,,3784SB,"small, Blue",,36.00,Size,small,Color,Blue,18.00,Salty,,3,,,,Y
LIQNZY5MNZZBWRC4VHP3UNEB,Rachel Ruched Top,,Tops,,3784ST,"small, Taupe",,36.00,Size,small,Color,Taupe,18.00,Salty,,3,,,,Y
GERI765IF2XYBZYZIFKNY5GH,Rachel Ruched Top,,Tops,,3784MB,"medium, Blue",,36.00,Size,medium,Color,Blue,18.00,Salty,,2,,,,Y
LXZHQ4GPG5UGZKBX5M4HU5AL,Rachel Ruched Top,,Tops,,3784MT,"medium, Taupe",,36.00,Size,medium,Color,Taupe,18.00,Salty,,1,,,,Y
WFGVXPOKEI3TXGNTEV3DG4A5,Rachel Ruched Top,,Tops,,3784LB,"large, Blue",,36.00,Size,large,Color,Blue,18.00,Salty,,1,,,,Y
UULLWZPRRSAPDOHVIPP5IWY6,Rachel Ruched Top,,Tops,,3784LT,"large, Taupe",,36.00,Size,large,Color,Taupe,18.00,Salty,,1,,,,Y
LRVVQSDKWTRVZIV6QODCONVH,Rad Crewneck Sweatshirt,"The best crew neck sweatshirt you'll ever own. It hangs from your closet door, sits on the passenger seat or in the top drawer of your dresser, wherever handy because it's an essential. This cozy crew neck is 100% cotton and gets more comfy every wash. Pick a saying that represents you best cause you'll have it a long time.
65% COTTON 35% POLY 

Made in U.S.A.",Tops,,RADSM,small/medium,,74.00,Group sizing,small/medium,,,40.00,LA Trading Co.,,1,,,,Y
S53L5TFRA5TCMTOOSVJA6H4D,Rad Crewneck Sweatshirt,,Tops,,RADML,medium/large,,74.00,Group sizing,medium/large,,,40.00,LA Trading Co.,,3,,,,Y
U5XWZLYIU2MXIRGNWUMTTOBC,Real MVP,"Handcrafted greeting card.
Size A2 (4.25 x 5.5) folded.
Packaged in cellophane with kraft envelope.
Blank inside.",Gifts,,CS659856,default,,5.00,,,,,2.50,Carla Sue Greeting Cards,,4,,,,Y
RRXB2TZRLW6IPYVVFXHIBXNP,Rectangle Link Earrings,,Accessories,,470543,Regular,,15.00,,,,,4.25,Wona Trading,,1,,,,Y
BYN57REHNKF72WPSW44JTCU5,Renee Ribbed Jumpsuit,Round Neck Rib Detail Romper <br />95%POLYESTER 5%SPANDEX | IMPORTED<br />MODEL IS 5’8″ AND IS WEARING A SMALL,Jumpsuits,,jumps,"small, Mauve",,40.00,Size,small,Color,Mauve,16.00,Privy,,2,,,,Y
FZGG4KMWIYN2MCG6FX7RLBF2,Renee Ribbed Jumpsuit,,Jumpsuits,,jumpsc,"small, Cream",,40.00,Size,small,Color,Cream,16.00,Privy,,2,,,,Y
EYNGKX7KMA4RZGPB3IK4V42Z,Renee Ribbed Jumpsuit,,Jumpsuits,,jumpm,"medium, Mauve",,40.00,Size,medium,Color,Mauve,16.00,Privy,,0,,,,Y
7ZOA64RHWPGNATL6GK6KLXD3,Renee Ribbed Jumpsuit,,Jumpsuits,,jumpmc,"medium, Cream",,40.00,Size,medium,Color,Cream,16.00,Privy,,2,,,,Y
UCFFW5LXTX5JBXMWECZNBHLX,Renee Ribbed Jumpsuit,,Jumpsuits,,jumpl,"large, Mauve",,40.00,Size,large,Color,Mauve,16.00,Privy,,1,,,,Y
62JHZ2LFFHVRY4ZGUSPHQ3H5,Renee Ribbed Jumpsuit,,Jumpsuits,,jumplc,"large, Cream",,40.00,Size,large,Color,Cream,16.00,Privy,,1,,,,Y
C342OKP4IXMLQYDEU7A3VA7L,Reno Lounge Pant,"Reno pant is very cozy and stretchy. It was made in Sophisticated palette, and designed to make you feel relaxed this holiday season.

• Model is wearing Small",Sweatpants,,rnpants,small,,40.00,Size,small,,,18.26,Adunn,,0,,,,Y
AFKSH4WC727GB7JVBEOBOJ4R,Reno Lounge Pant,,Sweatpants,,rnpantm,medium,,40.00,Size,medium,,,18.26,Adunn,,0,,,,Y
MZFKJ6BV64POFLROPI5NEQ7Q,Reno Lounge Pant,,Sweatpants,,rnpantl,large,,40.00,Size,large,,,18.26,Adunn,,1,,,,Y
T3MD66HQEQZPPTKBVQDVNMSP,Reversible Twist Bra Top,"Size: One Size
Description: Reversible seamless bra top featuring V-neckline and twist front. 
Fabric: 92% Nylon / 8% Spandex",Tops,,NS8008W,White,,20.00,Color,White,,,9.30,Niki Biki,NS8008W,5,,,,Y
ZFU2Y2BWI44VCHRJPBPY6SAQ,Reversible Twist Bra Top,,Tops,,NS8008B,Black,,20.00,Color,Black,,,9.30,Niki Biki,NS8008B,5,,,,Y
EPLF572UOUMTYJZJCYFXY7WM,Ribbed 3/4 Sleeve V Neck Crop Top,"Size: One Size
Description: Seamles s3/4 sleeve crop top featuring
v-neckline and ribbed knit.
Fabric: 92% Nylon / 8% Spandex
Made in USA ",Tops,,NS7968,Regular,,30.00,,,,,13.77,Niki Biki,,4,,,,Y
WZW5WDZO2UFM2R2SWSOAADO3,Ribbed Highneck Crop Top,"Size: One Size
Description: Seamless ribbed knit crop top with a high neckline
Fabric: 92% Nylon / 8% Spandex
Made in USA",Tops,,NS7559W,White,,20.00,Color,White,,,6.50,Niki Biki,,5,,,,Y
MJYPZPYI43JMETQE5H4NWZK6,Ribbed Highneck Crop Top,,Tops,,NS7559B,Black,,20.00,Color,Black,,,6.50,Niki Biki,,2,,,,Y
U665BWAJF4MLWMHIVBSXI4KM,Ribbed Highneck Crop Top,,Tops,,NS7559P,Pink,,20.00,Color,Pink,,,6.50,Niki Biki,,2,,,,Y
Y347NGUKKQ235WS7ZQQQWPDD,Ribbed Highneck Crop Top,,Tops,,NS7559C,Cognac,,20.00,Color,Cognac,,,6.50,Niki Biki,,5,,,,Y
CCX2KSC74NYVF2GGXW565YLS,Ribbed Highneck Crop Top,,Tops,,NS7559BL,Bluestone,,20.00,Color,Bluestone,,,6.50,Niki Biki,,2,,,,Y
GPBXSB6CQIR76AU7K5L37EBO,Ribbed Highneck Crop Top,,Tops,,NS7559A,Aqua,,20.00,Color,Aqua,,,6.50,Niki Biki,,5,,,,Y
LJN6Y7R3EN37TPGFKAEYYKKM,Ribbed knit sleeveless sweater,"High neck sleeveless sweater in ribbed knit and bodycon fit 

55% Viscose 45% Polyamide",Tops,,7419sg,"small, Green",,42.00,Size,small,Color,Green,21.00,Q2,,1,,,,Y
O44FQ3WRDN4YI6SVGYCTCACU,Ribbed knit sleeveless sweater,,Tops,,7419sgr,"small, Grey",,42.00,Size,small,Color,Grey,21.00,Q2,,1,,,,Y
22PIOOU7KRQ63QZFTHCLD4VN,Ribbed knit sleeveless sweater,,Tops,,7419mg,"medium, Green",,42.00,Size,medium,Color,Green,21.00,Q2,,1,,,,Y
BUENUKPYUMAYUOIWTDZWAMZU,Ribbed knit sleeveless sweater,,Tops,,7419mgr,"medium, Grey",,42.00,Size,medium,Color,Grey,21.00,Q2,,1,,,,Y
MZDARIFNSEHQ6PKYVLXKWWBS,Ribbed knit sleeveless sweater,,Tops,,7419lg,"large, Green",,42.00,Size,large,Color,Green,21.00,Q2,,1,,,,Y
EX5TMNQQW2JODWOG2I2FGVI6,Ribbed knit sleeveless sweater,,Tops,,7419lgr,"large, Grey",,42.00,Size,large,Color,Grey,21.00,Q2,,1,,,,Y
EVDWMIQ5KCYSJLQ6USLRNIWS,Riley Ribbed Bodysuit,"Knit Long Sleeve Button Detail Bodysuit<br /><br />97% Cotton, 3% Spandex<br />Model Wears Size Small",Bodysuits,,3773BS,small,,34.00,Size,small,,,17.00,Salty,,3,,,,Y
VUKHWBH7APHG73HIWURD7LVM,Riley Ribbed Bodysuit,,Bodysuits,,3773BM,medium,,34.00,Size,medium,,,17.00,Salty,,1,,,,Y
2DP2XWT7D7H3C3VWCWH62R5Q,Riley Ribbed Bodysuit,,Bodysuits,,3773BL,large,,34.00,Size,large,,,17.00,Salty,,1,,,,Y
MALJQ4JPEG4M7NJ7BLINCVM3,Rio Ruched Top,"Cut-out front detail long sleeve crop top<br /><br />85% nylon, 15% spandex <br />Model wears small size",Tops,,139TS,small,,34.00,Size,small,,,16.05,Spanx,,3,,,,Y
66PVKG5MQQIEOZM4XTLODW3G,Rio Ruched Top,,Tops,,139TM,medium,,34.00,Size,medium,,,16.05,Salty,,2,,,,Y
OJ234COKDMBLCJYYZH2FY4Q4,Rio Ruched Top,,Tops,,139TL,large,,34.00,Size,large,,,16.05,Salty,,1,,,,Y
QZIEWNREDXH6EV2CWYILTY6P,Rope Chain,,Accessories,,CHAINSG,"Gold, small",,10.00,Metal,Gold,Size,small,3.50,Wona Trading,,0,,,,Y
LHY27DUPQFION6Q4AUHB5TFG,Rope Chain,,Accessories,,CHAINMG,"Gold, medium",,12.00,Metal,Gold,Size,medium,3.50,Wona Trading,,0,,,,Y
7K4L6TTXD66LNZPPQCJOASIX,Rope Chain,,Accessories,,CHAINLG,"Gold, large",,20.00,Metal,Gold,Size,large,5.25,Wona Trading,,1,,,,Y
UJGN2RVLUEY3NZIZOK3CJGQP,Rope Chain,,Accessories,,CHAINSS,"Silver, small",,10.00,Metal,Silver,Size,small,3.50,Wona Trading,,1,,,,Y
56FX4AC6NIVGY2HBSNSSFKEI,Rope Chain,,Accessories,,CHAINMS,"Silver, medium",,12.00,Metal,Silver,Size,medium,3.50,Wona Trading,,1,,,,Y
UXZR3AXCUZBBR22FYFVSZTMT,Rope Chain,,Accessories,,CHAINLS,"Silver, large",,20.00,Metal,Silver,Size,large,5.25,Wona Trading,,1,,,,Y
I5Z2X64AJ3AKDTYFRZTYIVZY,Rose Ribbed Knit Dress,"Simple, sleek, and comfy, this is the little black dress you have been searching for. Complete with fitted long sleeves, baby ribbed detailing,  and a black inner lining.<br /><br />80% Polyester / 15% Rayon / 5% Spandex<br />Hand Wash Cold<br />Hang or Line Dry",Dresses,,x434329,x-small,,56.00,Size,x-small,,,28.00,Sage the Label,,0,,,,Y
ARL7VGZAWUAIFDVBEPQVOKUI,Rose Ribbed Knit Dress,,Dresses,,s434329,small,,56.00,Size,small,,,28.00,Sage the Label,,2,,,,Y
5WBFUXNBRZOLWNCWXF4QUOVO,Rose Ribbed Knit Dress,,Dresses,,m434329,medium,,56.00,Size,medium,,,28.00,Sage the Label,,2,,,,Y
4XXKB4KNHRMGN37QRKBSMA4Q,Rose Ribbed Knit Dress,,Dresses,,l434329,large,,56.00,Size,large,,,28.00,Sage the Label,,1,,,,Y
2SW4SBWOCPQDM36DQVSD6KDJ,Sabrina Satin Tank,"97% Polyester 3% Spandex
Stitched Tag Care Label

Cup Fit:
S: 32B 32C 34A 34B
M: 32D 34C 36A 36B
L: 32DD 34D 36C 38A 38B

For size small:
Under Bust Across: 14 in
Length: 17.5 in",Tops,,93LLS,small,,25.00,Size,small,,,8.20,Leto Wholesale,,6,,,,Y
D6L64S3QTW7WF6QWCXLHNKLY,Sabrina Satin Tank,,Tops,,93LLM,medium,,25.00,Size,medium,,,8.20,Leto Wholesale,,6,,,,Y
FOKGXPZZLTWROFOF5PCSAJ4A,Sabrina Satin Tank,,Tops,,93LLL,large,,25.00,Size,large,,,8.20,Leto Wholesale,,6,,,,Y
XBTFZABH24SPMGB5I7M6F5NJ,Sagittarius Zodiac Perfumette Card Set,"Gift mindfully with this cute Sagittarius Zodiac Perfumette. Includes an intention mantra to help spread magical vibes and charm the air.

Sagittarius zodiac perfume inspires adventure with an exotically sweet and spicy mix. Expand your horizons with this fire sign's exuberant vibe. 

Top: Strawberry, Blackberry
Middle: Jasmine, Cinnamon
Bottom: Madagascar Vanilla Spice, Dark Musk
 
Birthdays: 11/23 to 12/21
Intention: Adventure",Gifts,,ZTES0109,default,,12.00,,,,,6.00,Zodiac Perfumery,,2,,,,Y
T6U7JMJPPBLGWFP3YMTTODG4,Sagittarius Zodiac Sign Card,"Sagittarius: Confident Optimistic And Loud AF.
A perfect card for sending a birthday wish to the Sagittarius people in your life.

Sagittarius celebrates birthdays November 23rd - December 21st.

• Measures 4 x 5.5 inches
• Printed on acid and lignin free white card stock (A2) folded
• Brown Kraft envelope
• Blank inside ready for you to write a personal message.
• Packaged in a plastic protective sleeve
• Created by V. Starling for Honest AF Cards.",Gifts,,SAGC,4 x 5.5 inches,,5.00,,,,,2.50,Honest AF,,5,,,,Y
VOIQQPXHIQAFQALIDWBPCZHJ,Saint Overdraftia Candle,"Saint Overdraftia- Patron Saint Of Broke Bitches

Paraffin wax candle, 12.5 inches tall. Traditional saint candle. Wicks and wax may be off center.

Saint Candles- Pray to the Saints we want, not the ones we need.",Gifts,,SCAN-7,default,,15.00,,,,,6.50,Fun Club,,3,,,,Y
XAFWXM7TKMTBVKYOTJBIC6OA,Saint Photogenia Candle,"Saint Photogenia- Patron Saint of Good Selfies

Paraffin wax candle, 12.5 inches tall. Traditional saint candle. Wicks and wax may be off center.

Saint Candles- Pray to the Saints we want, not the ones we need.",Gifts,,SCAN-3,default,,15.00,,,,,6.50,Fun Club,,3,,,,Y
OGBNWD5BVQFGUANQ75A37YLX,Saint Rebellia Candle,"Saint Rebellia- Patron Saint of Strong Babes

Paraffin wax candle, 12.5 inches tall. Traditional saint candle. Wicks and wax may be off center.

Saint Candles- Pray to the Saints we want, not the ones we need.",Gifts,,SCAN-5,default,,15.00,,,,,6.50,Fun Club,,3,,,,Y
TL5R66FZUEP3M77MJEVVJJJB,Saint Sweatpantsia,"Saint Sweatpantsia- Patron Saint of Homebodies 

Paraffin wax candle, 12.5 inches tall. Traditional saint candle. Wicks and wax may be off center.

Saint Candles- Pray to the Saints we want, not the ones we need.",Gifts,,SCAN-4,default,,15.00,,,,,6.50,Fun Club,,1,,,,Y
GJYC6XBCKBYNDNL7MBM35EFR,Samantha Sweater Dress,Oversized lantern sleeve casual knitted turtle neck sweater dress ,Dresses,,samsws,"small, Dark Grey",,45.00,Size,small,Color,Dark Grey,17.00,May Blue,,1,,,,Y
BITAIGHZJFNMHSIP7GZSU3AD,Samantha Sweater Dress,,Dresses,,samswsc,"small, Cream",,45.00,Size,small,Color,Cream,17.00,May Blue,,1,,,,Y
SCQND3P7SY6N66ZKHNWSEHNN,Samantha Sweater Dress,,Dresses,,samswm,"medium, Dark Grey",,45.00,Size,medium,Color,Dark Grey,17.00,May Blue,,2,,,,Y
IN23BPQWR4N6YU3TN7WFROQE,Samantha Sweater Dress,,Dresses,,samswmc,"medium, Cream",,45.00,Size,medium,Color,Cream,17.00,May Blue,,2,,,,Y
MWYJ7ZHHYBTSPHMDBHHYHXSN,Samantha Sweater Dress,,Dresses,,samswl,"large, Dark Grey",,45.00,Size,large,Color,Dark Grey,17.00,May Blue,,2,,,,Y
4KOS5ERAHNHYOBTUA3ATH6YP,Samantha Sweater Dress,,Dresses,,samswlc,"large, Cream",,45.00,Size,large,Color,Cream,17.00,May Blue,,2,,,,Y
7CIDAIES3SRW7ZH2XGWUZJVW,Samantha Sweater Dress,,Dresses,,samswxl,"x-large, Dark Grey",,45.00,Size,x-large,Color,Dark Grey,17.00,May Blue,,1,,,,Y
LUCAM2M3VY6KAUSINXUXTS33,Samantha Sweater Dress,,Dresses,,samswxlc,"x-large, Cream",,45.00,Size,x-large,Color,Cream,17.00,May Blue,,1,,,,Y
FUUYWCIAMFC22GEIBMOQGFWK,Sasha Denim Joggers,"High waist denim joggers with utility pocket, elastic banded waist with draw strings.  Front utility pockets have zipper
WAIST - 26.5 INCH, INSEAM - 30 INCH",Jeans,,20010S,small,,45.00,Size,small,,,20.50,American Bazi,,0,,,,Y
CWUXKBKE4UUUBFAXYJUGLOKI,Sasha Denim Joggers,,Jeans,,20010M,medium,,45.00,Size,medium,,,20.50,American Bazi,,0,,,,Y
OFCRR43Z3N2Q7FRL3X3DPQQF,Sasha Denim Joggers,,Jeans,,20010L,large,,45.00,Size,large,,,20.50,American Bazi,,1,,,,Y
JWLCQHCKX5ZA5CQF2M6JQX22,Sasha Denim Joggers,,Jeans,,20010XL,1x,,45.00,Size,1x,,,20.50,American Bazi,,2,,,,Y
Z4EKU3H7D34AUZDIUSSLRVJO,Sasha Denim Joggers,,Jeans,,200102X,2x,,45.00,Size,2x,,,20.50,American Bazi,,2,,,,Y
WU4VKKMZVGNYKG5NSBWYDNWK,Sasha Denim Joggers,,Jeans,,200103X,3x,,45.00,Size,3x,,,20.50,American Bazi,,1,,,,Y
4H5SICU3YRQJVJG72HWVCAM2,Satin Longline Bralette,"97% Polyester 3% Spandex 
Stitched Tag Care Label

Cup Fit 
S: 32B 32C 34A 34B
M: 32D 34C 36A 36B
L: 32DD 34D 36C 38A 38B",Tops,,93OS,"Orange, small",,25.00,Color,Orange,Size,small,7.50,Leto Wholesale,,2,,,,Y
2L23FILBJJQYTREXAWVBQKDR,Satin Longline Bralette,,Tops,,93OM,"Orange, medium",,25.00,Color,Orange,Size,medium,7.50,Leto Wholesale,,1,,,,Y
37MXSHU6CVMJNI7IAMKPYDI7,Satin Longline Bralette,,Tops,,93OL,"Orange, large",,25.00,Color,Orange,Size,large,7.50,Leto Wholesale,,2,,,,Y
NVOXLX5SX22EUBP2MEGAPOV3,Satin Longline Bralette,,Tops,,93GS,"Green, small",,25.00,Color,Green,Size,small,7.50,Leto Wholesale,,1,,,,Y
W63DI356DX7TKCHHSIBGHQDU,Satin Longline Bralette,,Tops,,93GM,"Green, medium",,25.00,Color,Green,Size,medium,7.50,Leto Wholesale,,2,,,,Y
VPAKQ63SJWGKXSJNSQOINFH2,Satin Longline Bralette,,Tops,,93GL,"Green, large",,25.00,Color,Green,Size,large,7.50,Leto Wholesale,,2,,,,Y
7OI22LW7MSWE4VRMPPPL6KPB,Satin Longline Bralette,,Tops,,93WS,"White, small",,25.00,Color,White,Size,small,7.50,Leto Wholesale,,1,,,,Y
267SBJWGWBESMWRNWBPAJIVR,Satin Longline Bralette,,Tops,,93WM,"White, medium",,25.00,Color,White,Size,medium,7.50,Leto Wholesale,YL-5493WM,2,,,,Y
